,pm_id,pm_cumulative_material,pm_transporters_used,pm_total_deliveries,pm_travel_time,pm_frequency,pm_start,pm_end_delta,transporter_id,transporter_type,material_id,transporter_weight,material_weight,travel_start_delta,arrival_delta,end_unload_delta
328,51,355000,8,23,2304,397,0,58254,11,1,19,12400,14320,-514,2452,9367
329,51,355000,8,23,2304,397,0,58254,6,4,19,15100,17440,-371,2620,10313
330,51,355000,8,23,2304,397,0,58254,26,4,19,14740,17400,-22,2234,5511
331,51,355000,8,23,2304,397,0,58254,34,3,19,14480,18180,7749,2096,5241
332,51,355000,8,23,2304,397,0,58254,26,4,19,14700,17560,8388,2482,5511
333,51,355000,8,23,2304,397,0,58254,3,3,19,15620,16800,10545,2080,4017
334,51,355000,8,23,2304,397,0,58254,11,1,19,12380,13900,11452,2099,4544
335,51,355000,8,23,2304,397,0,58254,6,4,19,15080,17400,12432,2223,4060
336,51,355000,8,23,2304,397,0,58254,25,1,19,12700,13620,14476,2090,3498
337,51,355000,8,23,2304,397,0,58254,34,3,19,14460,17860,15631,4116,5814
338,51,355000,8,23,2304,397,0,58254,26,4,19,14680,17860,17665,2757,4226
339,51,355000,8,23,2304,397,0,58254,6,4,19,15060,17320,19256,2300,8861
340,51,355000,8,23,2304,397,0,58254,25,1,19,12700,13380,19466,2140,10409
341,51,355000,8,23,2304,397,0,58254,3,3,19,15600,17080,19797,2112,8358
342,52,281000,8,20,2613,337,0,31989,1,1,8,13160,13220,-2789,2789,5728
343,52,281000,8,20,2613,337,0,31989,3,3,8,15580,17560,-2216,3288,7093
344,52,281000,8,20,2613,337,0,31989,26,4,8,14740,17880,-1535,2990,5525
345,52,281000,8,20,2613,337,0,31989,11,1,8,12280,14480,-1424,2869,6560
346,52,281000,8,20,2613,337,0,31989,1,1,8,13180,13180,4989,2478,3091
347,52,281000,8,20,2613,337,0,31989,26,4,8,14760,17640,6826,2483,3568
348,52,281000,8,20,2613,337,0,31989,3,3,8,15580,16920,7178,2197,4273
349,52,281000,8,20,2613,337,0,31989,1,1,8,13140,13240,10283,2093,2796
350,52,281000,8,20,2613,337,0,31989,26,4,8,14720,17640,12958,2507,6328
351,52,281000,8,20,2613,337,0,31989,16,4,8,14680,17340,14926,2293,5285
352,52,281000,8,20,2613,337,0,31989,3,3,8,15520,16780,16064,2279,5053
353,52,281000,8,20,2613,337,0,31989,26,4,8,14680,17980,22051,2559,4282
354,52,281000,8,20,2613,337,0,31989,16,4,8,14680,18040,22841,2346,5346
355,52,281000,8,20,2613,337,0,31989,3,3,8,15520,17260,23316,2712,8673
356,53,318000,6,20,2394,299,0,25334,25,1,1,18360,13560,-2664,2664,6205
357,53,318000,6,20,2394,299,0,25334,3,3,1,15640,16600,-2460,2584,7230
358,53,318000,6,20,2394,299,0,25334,34,3,1,14600,17920,-2174,2371,7918
359,53,318000,6,20,2394,299,0,25334,17,4,1,14560,17920,-1438,2582,7800
360,53,318000,6,20,2394,299,0,25334,18,3,1,14980,17420,-1351,2755,9091
361,53,318000,6,20,2394,299,0,25334,16,4,1,14660,18140,-958,2725,9097
362,53,318000,6,20,2394,299,0,25334,25,1,1,12540,13760,5911,2328,2977
363,53,318000,6,20,2394,299,0,25334,17,4,1,14520,17800,8559,2622,4015
364,53,318000,6,20,2394,299,0,25334,16,4,1,14600,17740,10523,2096,2673
365,53,318000,6,20,2394,299,0,25334,25,1,1,12500,14000,11123,2571,4565
366,53,318000,6,20,2394,299,0,25334,34,3,1,14540,17880,13968,1928,2659
367,53,318000,6,20,2394,299,0,25334,17,4,1,14540,17960,14733,4040,6189
368,53,318000,6,20,2394,299,0,25334,18,3,1,14940,17540,15048,1868,2514
369,53,318000,6,20,2394,299,0,25334,16,4,1,14620,17640,15438,2087,2875
370,53,318000,6,20,2394,299,0,25334,25,1,1,12520,13820,18674,3986,4678
371,53,318000,6,20,2394,299,0,25334,34,3,1,14540,17960,18752,4975,6582
372,53,318000,6,20,2394,299,0,25334,18,3,1,14940,17380,20099,2082,2701
373,64,285000,9,16,3231,668,0,14999,37,6,20,13920,26300,-3369,3369,6155
374,64,285000,9,16,3231,668,0,14999,38,6,20,14640,25820,-2605,3354,6505
375,64,285000,9,16,3231,668,0,14999,39,6,20,15200,25280,-1277,3230,5778
376,64,285000,9,16,3231,668,0,14999,40,7,20,14520,25740,-999,2972,5793
377,64,285000,9,16,3231,668,0,14999,28,6,20,15300,25540,-698,4618,6194
378,64,285000,9,16,3231,668,0,14999,41,7,20,14400,26500,1994,3158,4216
379,64,285000,9,16,3231,668,0,14999,37,6,20,13860,27020,6334,3188,5253
380,64,285000,9,16,3231,668,0,14999,38,6,20,14600,25420,7439,3283,5750
381,64,285000,9,16,3231,668,0,14999,40,7,20,14480,26280,8900,3042,5102
382,64,285000,9,16,3231,668,0,14999,28,6,20,15260,25700,10867,3241,4132
383,65,132000,6,8,3259,1002,0,21254,37,6,21,13800,26940,-3566,3566,4014
384,65,132000,6,8,3259,1002,0,21254,38,6,21,14960,25720,-2058,3067,3799
385,65,132000,6,8,3259,1002,0,21254,39,6,21,15240,25480,-1060,3479,10626
386,66,973000,18,38,1652,308,0,15862,42,6,22,14420,26620,-1519,1519,4494
387,66,973000,18,38,1652,308,0,15862,40,7,22,14360,26480,-1380,1388,4356
388,66,973000,18,38,1652,308,0,15862,43,7,22,14560,26460,-1233,1305,4210
389,66,973000,18,38,1652,308,0,15862,44,7,22,12800,28080,-664,1592,4268
390,66,973000,18,38,1652,308,0,15862,28,6,22,14920,25940,-60,2412,3892
391,66,973000,18,38,1652,308,0,15862,39,6,22,15360,25580,427,2301,3834
392,66,973000,18,38,1652,308,0,15862,45,6,22,13320,27600,567,2168,3905
393,66,973000,18,38,1652,308,0,15862,38,6,22,14620,26320,662,1529,2952
394,66,973000,18,38,1652,308,0,15862,46,6,22,15220,25740,1855,1649,3461
395,66,973000,18,38,1652,308,0,15862,47,6,22,15420,25540,1954,1573,3912
396,66,973000,18,38,1652,308,0,15862,48,6,22,14720,26420,2120,1412,4374
397,66,973000,18,38,1652,308,0,15862,49,6,22,13660,27260,2485,1738,4158
398,66,973000,18,38,1652,308,0,15862,50,6,22,14640,26220,2647,1572,3849
399,66,973000,18,38,1652,308,0,15862,41,7,22,14200,26780,3081,1566,4473
400,66,973000,18,38,1652,308,0,15862,51,6,22,14480,26520,3471,1367,4085
401,66,973000,18,38,1652,308,0,15862,10,6,22,15500,25440,3724,2005,3833
402,66,973000,18,38,1652,308,0,15862,42,6,22,14400,26620,5071,1412,3077
403,66,973000,18,38,1652,308,0,15862,43,7,22,14520,26420,5547,1267,2604
404,66,973000,18,38,1652,308,0,15862,40,7,22,14340,26720,5752,1827,2953
405,66,973000,18,38,1652,308,0,15862,44,7,22,12760,27900,6584,1581,3403
406,66,973000,18,38,1652,308,0,15862,38,6,22,14580,26220,7051,1609,2951
407,66,973000,18,38,1652,308,0,15862,28,6,22,14900,25880,7535,1492,2457
408,66,973000,18,38,1652,308,0,15862,39,6,22,15300,25540,7824,1781,2179
409,66,973000,18,38,1652,308,0,15862,45,6,22,13300,27140,8139,1627,2642
410,66,973000,18,38,1652,308,0,15862,49,6,22,13620,27380,9003,1684,2870
411,66,973000,18,38,1652,308,0,15862,50,6,22,14600,26320,9184,1472,2686
412,66,973000,18,38,1652,308,0,15862,41,7,22,14300,26560,9626,1677,2676
413,66,973000,18,38,1652,308,0,15862,51,6,22,14440,26400,9709,2504,6153
414,66,973000,18,38,1652,308,0,15862,42,6,22,14380,26280,9828,1348,2240
415,66,973000,18,38,1652,308,0,15862,47,6,22,15400,25300,10001,1420,2538
416,66,973000,18,38,1652,308,0,15862,43,7,22,14520,26360,10204,1213,2870
417,66,973000,18,38,1652,308,0,15862,48,6,22,14700,26300,10322,1420,3225
418,66,973000,18,38,1652,308,0,15862,10,6,22,15480,26820,10475,1618,3075
419,67,1149000,19,47,1707,4285,0,84461,40,7,23,14320,25640,-1260,1260,3743
420,67,1149000,19,47,1707,4285,0,84461,28,6,23,14860,24820,-978,1321,4331
421,67,1149000,19,47,1707,4285,0,84461,38,6,23,14580,25920,-78,1483,4846
422,67,1149000,19,47,1707,4285,0,84461,46,6,23,15180,25100,339,2374,4808
423,67,1149000,19,47,1707,4285,0,84461,44,7,23,12740,25060,1377,1488,4803
424,67,1149000,19,47,1707,4285,0,84461,39,6,23,15300,25120,2198,1641,4607
425,67,1149000,19,47,1707,4285,0,84461,42,6,22,14540,26100,69829,1330,3396
426,67,1149000,19,47,1707,4285,0,84461,40,7,22,14420,26160,69967,1396,3573
427,67,1149000,19,47,1707,4285,0,84461,43,7,22,14840,26060,70172,1275,3647
428,67,1149000,19,47,1707,4285,0,84461,45,6,22,13320,26680,70780,1716,3265
429,67,1149000,19,47,1707,4285,0,84461,44,7,22,12660,28020,71645,1669,2698
430,67,1149000,19,47,1707,4285,0,84461,8,7,22,15860,24900,71881,1640,2764
431,67,1149000,19,47,1707,4285,0,84461,39,6,22,15380,25680,72065,1758,2826
432,67,1149000,19,47,1707,4285,0,84461,38,6,22,14800,26080,72360,1619,2965
433,67,1149000,19,47,1707,4285,0,84461,41,7,22,14200,26940,73077,1467,3061
434,67,1149000,19,47,1707,4285,0,84461,46,6,22,15240,25600,73340,1903,3941
435,67,1149000,19,47,1707,4285,0,84461,48,6,22,14720,26180,73806,1443,3476
436,67,1149000,19,47,1707,4285,0,84461,47,6,22,15240,25680,73931,1530,4550
437,67,1149000,19,47,1707,4285,0,84461,49,6,22,13680,27260,74462,2110,3176
438,67,1149000,19,47,1707,4285,0,84461,50,6,22,14660,26580,74605,1976,3039
439,67,1149000,19,47,1707,4285,0,84461,51,6,22,14540,26320,75127,1517,3241
440,67,1149000,19,47,1707,4285,0,84461,10,6,22,15560,25500,75863,1981,2731
441,67,1149000,19,47,1707,4285,0,84461,40,7,22,14420,26620,76336,1590,3093
442,67,1149000,19,47,1707,4285,0,84461,43,7,22,14820,26140,76636,1313,2795
443,67,1149000,19,47,1707,4285,0,84461,44,7,22,12660,27900,78127,2105,2240
444,67,1149000,19,47,1707,4285,0,84461,8,7,22,15840,24980,78431,1661,2499
445,67,1149000,19,47,1707,4285,0,84461,39,6,22,15360,25540,78525,1867,2409
446,67,1149000,19,47,1707,4285,0,84461,38,6,22,14780,26040,78955,1683,2480
447,67,1149000,19,47,1707,4285,0,84461,48,6,22,14680,26240,79176,1462,2914
448,67,1149000,19,47,1707,4285,0,84461,41,7,22,14180,26700,80125,1997,2553
449,67,1149000,19,47,1707,4285,0,84461,42,6,22,14480,26340,80424,1675,1987
450,67,1149000,19,47,1707,4285,0,84461,49,6,22,13660,27500,80537,1634,2956
451,67,1149000,19,47,1707,4285,0,84461,50,6,22,14640,26440,80676,1496,3665
452,67,1149000,19,47,1707,4285,0,84461,51,6,22,14540,26200,80822,2894,3639
453,67,1149000,19,47,1707,4285,0,84461,47,6,22,15220,26600,81060,1471,3398
454,67,1149000,19,47,1707,4285,0,84461,43,7,22,14800,26660,81451,1209,3003
455,67,1149000,19,47,1707,4285,0,84461,10,6,22,15540,26240,81901,1683,2407
456,68,1078000,19,42,2299,4283,0,85833,40,7,23,14400,26380,-1650,3699,3991
457,68,1078000,19,42,2299,4283,0,85833,45,6,23,13280,25160,-1524,1524,3658
458,68,1078000,19,42,2299,4283,0,85833,44,7,23,12660,24980,-637,1471,3770
459,68,1078000,19,42,2299,4283,0,85833,46,6,23,15340,23760,216,1762,2918
460,68,1078000,19,42,2299,4283,0,85833,8,7,23,15820,25180,1224,4163,4437
461,68,1078000,19,42,2299,4283,0,85833,39,6,23,15320,25160,2073,4255,4498
462,68,1078000,19,42,2299,4283,0,85833,38,6,23,14760,25460,3000,4855,5101
463,68,1078000,19,42,2299,4283,0,85833,48,6,23,14680,26980,3795,1363,1878
464,68,1078000,19,42,2299,4283,0,85833,51,6,22,14660,26400,70556,1548,4439
465,68,1078000,19,42,2299,4283,0,85833,28,6,22,14720,26140,70899,1669,4102
466,68,1078000,19,42,2299,4283,0,85833,38,6,22,14720,26320,71767,1635,3236
467,68,1078000,19,42,2299,4283,0,85833,8,7,22,15760,25380,72379,1656,3625
468,68,1078000,19,42,2299,4283,0,85833,10,6,22,15680,25200,72667,1847,3341
469,68,1078000,19,42,2299,4283,0,85833,41,7,22,14460,26360,72897,1666,3710
470,68,1078000,19,42,2299,4283,0,85833,49,6,22,13620,27340,73820,1664,3059
471,68,1078000,19,42,2299,4283,0,85833,50,6,22,14620,26440,74005,1569,3229
472,68,1078000,19,42,2299,4283,0,85833,44,7,22,12640,28460,74307,1498,3650
473,68,1078000,19,42,2299,4283,0,85833,40,7,22,14360,26980,74777,1444,3340
474,68,1078000,19,42,2299,4283,0,85833,42,6,22,14600,26300,75015,1391,3496
475,68,1078000,19,42,2299,4283,0,85833,51,6,22,14620,26600,77189,1472,3035
476,68,1078000,19,42,2299,4283,0,85833,28,6,22,14720,26620,78219,1414,2315
477,68,1078000,19,42,2299,4283,0,85833,38,6,22,14680,26860,78446,1660,2442
478,68,1078000,19,42,2299,4283,0,85833,44,7,22,12620,28640,79560,1562,1986
479,68,1078000,19,42,2299,4283,0,85833,8,7,22,16000,25880,79660,1754,2972
480,68,1078000,19,42,2299,4283,0,85833,41,7,22,14460,26960,80100,1717,2657
481,68,1078000,19,42,2299,4283,0,85833,50,6,22,14580,26460,80263,1543,2751
482,68,1078000,19,42,2299,4283,0,85833,45,6,22,13240,28260,80466,1522,3595
483,68,1078000,19,42,2299,4283,0,85833,40,7,22,14320,27040,80656,1502,3410
484,68,1078000,19,42,2299,4283,0,85833,10,6,22,15660,25940,80952,1897,3919
485,68,1078000,19,42,2299,4283,0,85833,42,6,22,14580,26300,81213,1268,3109
486,68,1078000,19,42,2299,4283,0,85833,46,6,22,15240,26900,82197,1709,2672
487,69,973000,19,38,2231,333,0,13252,38,6,22,14940,25900,-1646,1646,3803
488,69,973000,19,38,2231,333,0,13252,52,7,22,14660,25940,-1257,1629,3927
489,69,973000,19,38,2231,333,0,13252,47,6,22,15200,25580,-1085,1452,3538
490,69,973000,19,38,2231,333,0,13252,43,7,22,14840,25780,-493,1205,3447
491,69,973000,19,38,2231,333,0,13252,40,7,22,14480,26040,-111,1541,4664
492,69,973000,19,38,2231,333,0,13252,28,6,22,15060,25880,-2,1482,4560
493,69,973000,19,38,2231,333,0,13252,42,6,22,14560,25940,550,1351,4010
494,69,973000,19,38,2231,333,0,13252,51,6,22,14700,25900,693,1425,3872
495,69,973000,19,38,2231,333,0,13252,48,6,22,14720,25800,2331,1389,2682
496,69,973000,19,38,2231,333,0,13252,53,6,22,14660,26020,3375,1561,2291
497,69,973000,19,38,2231,333,0,13252,47,6,22,15200,25420,5717,1388,2553
498,69,973000,19,38,2231,333,0,13252,43,7,22,14800,26100,5841,1211,2289
499,69,973000,19,38,2231,333,0,13252,52,7,22,14640,27140,6504,1638,2452
500,69,973000,19,38,2231,333,0,13252,40,7,22,14460,26400,6842,1592,2378
501,69,973000,19,38,2231,333,0,13252,42,6,22,14500,26360,7084,1912,2959
502,69,973000,19,38,2231,333,0,13252,48,6,22,14700,26040,7689,1441,2360
503,69,973000,19,38,2231,333,0,13252,28,6,22,15040,25360,8398,1507,2730
504,69,973000,19,38,2231,333,0,13252,51,6,22,14680,25540,8520,1379,2575
505,69,973000,19,38,2231,333,0,13252,53,6,22,14660,26980,9248,2312,4004
506,71,330000,9,20,1602,2691,0,18807,54,8,24,14920,25480,-1499,1499,9731
507,71,330000,9,20,1602,2691,0,18807,55,9,24,16760,15720,-1301,1892,5425
508,71,330000,9,20,1602,2691,0,18807,56,9,24,20760,11480,-109,1815,7142
509,71,330000,9,20,1602,2691,0,18807,10,8,24,15640,26100,2417,1548,2323
510,71,330000,9,20,1602,2691,0,18807,57,8,24,14480,25980,2578,1666,6340
511,71,330000,9,20,1602,2691,0,18807,55,9,24,16780,15980,5315,3053,5229
512,71,330000,9,20,1602,2691,0,18807,56,9,24,14400,18220,8433,1501,2660
513,71,330000,9,20,1602,2691,0,18807,54,8,24,14860,25800,9468,1523,2372
514,71,330000,9,20,1602,2691,0,18807,57,8,24,14560,25880,10188,1677,2805
515,71,330000,9,20,1602,2691,0,18807,10,8,24,15620,25120,11025,1411,3367
516,71,330000,9,20,1602,2691,0,18807,55,9,24,16760,15980,11792,1660,3012
517,71,330000,9,20,1602,2691,0,18807,56,6,20,14360,19000,12968,1482,2986
518,71,330000,9,20,1602,2691,0,18807,54,6,20,14860,26220,13214,1456,3346
519,71,330000,9,20,1602,2691,0,18807,58,7,20,14500,26720,14408,1841,2923
520,71,330000,9,20,1602,2691,0,18807,41,7,20,14700,26740,14645,1457,4162
521,72,297000,22,11,4554,668,0,12604,59,7,25,14860,26420,-4146,4146,6092
522,72,297000,22,11,4554,668,0,12604,60,7,25,14520,26520,-4004,4398,7274
523,72,297000,22,11,4554,668,0,12604,61,6,25,13720,27440,-3662,4579,9058
524,72,297000,22,11,4554,668,0,12604,62,6,25,14060,27040,-1777,4509,6238
525,72,297000,22,11,4554,668,0,12604,63,6,25,14060,27260,-1655,4375,6617
526,72,297000,22,11,4554,668,0,12604,64,6,25,13500,27560,-171,4290,6598
527,72,297000,22,11,4554,668,0,12604,65,7,25,14600,26520,1005,4423,6561
528,72,297000,22,11,4554,668,0,12604,59,7,25,14800,26200,6239,3896,6365
529,74,907000,27,38,4415,663,0,84246,60,7,25,14680,26300,-4341,4341,7806
530,74,907000,27,38,4415,663,0,84246,63,6,25,14180,27060,-2951,4010,5654
531,74,907000,27,38,4415,663,0,84246,62,6,25,14020,27400,-2727,4236,7497
532,74,907000,27,38,4415,663,0,84246,43,7,25,14700,26040,-2401,3830,8189
533,74,907000,27,38,4415,663,0,84246,61,6,25,13680,27000,-2057,4358,7671
534,74,907000,27,38,4415,663,0,84246,64,6,25,13420,27280,-1252,4132,6686
535,74,907000,27,38,4415,663,0,84246,65,7,25,14560,26000,-45,4092,6930
536,74,907000,27,38,4415,663,0,84246,48,6,25,14720,26200,282,5144,8456
537,74,907000,27,38,4415,663,0,84246,39,6,25,15300,25660,413,4611,8308
538,74,907000,27,38,4415,663,0,84246,66,6,25,14400,25980,924,4858,8707
539,74,907000,27,38,4415,663,0,84246,58,7,25,14600,26300,2751,6375,8544
540,74,907000,27,38,4415,663,0,84246,12,7,25,16220,24800,3471,4489,6995
541,74,907000,27,38,4415,663,0,84246,47,6,25,15460,25880,3983,4951,6976
542,74,907000,27,38,4415,663,0,84246,60,7,25,14460,26800,7488,5324,6451
543,74,907000,27,38,4415,663,0,84246,67,7,25,13500,27900,12764,4329,6324
544,74,907000,27,38,4415,663,0,84246,68,6,25,13460,27820,12855,6438,8314
545,74,907000,27,38,4415,663,0,84246,42,6,26,14740,26000,66705,1404,3427
546,74,907000,27,38,4415,663,0,84246,39,6,26,15220,25740,68397,2341,5222
547,74,907000,27,38,4415,663,0,84246,44,7,26,12640,27640,70243,2129,4875
548,74,907000,27,38,4415,663,0,84246,45,6,26,13260,27860,71207,1699,3527
549,74,907000,27,38,4415,663,0,84246,43,7,26,14600,26340,71988,1371,4163
550,74,907000,27,38,4415,663,0,84246,40,7,26,14280,26640,72053,1466,4266
551,74,907000,27,38,4415,663,0,84246,42,6,26,14720,26400,72670,1356,5366
552,74,907000,27,38,4415,663,0,84246,39,6,26,15240,25680,75299,1797,5482
553,74,907000,27,38,4415,663,0,84246,45,6,26,13260,27040,76193,1705,5837
554,74,907000,27,38,4415,663,0,84246,44,7,26,12620,28360,76862,5591,5730
555,74,907000,27,38,4415,663,0,84246,43,7,26,14580,27000,77466,1413,6780
556,74,907000,27,38,4415,663,0,84246,40,7,26,14240,27520,77633,1420,5260
557,75,747000,8,38,1743,449,0,37319,69,9,24,15120,17160,-1733,1733,2845
558,75,747000,8,38,1743,449,0,37319,70,9,24,14460,18060,-893,1256,2473
559,75,747000,8,38,1743,449,0,37319,71,9,24,14180,18420,-517,1226,2440
560,75,747000,8,38,1743,449,0,37319,69,9,24,15100,17360,2403,1323,2297
561,75,747000,8,38,1743,449,0,37319,70,9,24,14460,18440,2822,1120,3277
562,75,747000,8,38,1743,449,0,37319,71,9,24,14160,18340,3405,1104,3162
563,75,747000,8,38,1743,449,0,37319,69,9,24,15100,17620,6054,1352,2142
564,75,747000,8,38,1743,449,0,37319,70,9,24,14440,18220,7553,1210,3845
565,75,747000,8,38,1743,449,0,37319,71,9,24,14140,18360,7787,1493,3872
566,75,747000,8,38,1743,449,0,37319,69,9,24,15100,17240,9252,1286,3056
567,75,747000,8,38,1743,449,0,37319,70,9,24,14420,18240,12864,1418,1723
568,75,747000,8,38,1743,449,0,37319,71,9,24,14160,18540,13106,1216,2364
569,75,747000,8,38,1743,449,0,37319,69,9,24,15080,17440,13528,1366,2627
570,75,747000,8,38,1743,449,0,37319,70,9,24,14400,17800,17253,1325,2040
571,75,747000,8,38,1743,449,0,37319,71,9,24,14120,18620,17706,1635,2318
572,75,747000,8,38,1743,449,0,37319,69,9,24,15080,17320,18024,1458,4989
573,75,747000,8,38,1743,449,0,37319,70,6,27,14380,19640,24803,1149,3960
574,75,747000,8,38,1743,449,0,37319,71,6,27,14100,19360,25563,1241,7857
575,75,747000,8,38,1743,449,0,37319,72,6,27,14160,19360,25917,1252,7976
576,75,747000,8,38,1743,449,0,37319,69,6,27,15000,18160,26335,7236,10979
577,76,243000,11,11,7111,1534,0,18265,45,6,28,13180,28060,-6720,6720,9376
578,76,243000,11,11,7111,1534,0,18265,44,7,28,12700,28160,-6169,6416,10088
579,76,243000,11,11,7111,1534,0,18265,8,7,28,15780,22520,-617,6915,7472
580,76,243000,11,11,7111,1534,0,18265,41,7,28,14580,22140,302,6327,7238
581,76,243000,11,11,7111,1534,0,18265,73,6,28,14840,22560,520,6269,7292
582,78,1389000,32,58,7618,1003,0,64172,10,6,27,15680,24680,-4546,4546,12037
583,78,1389000,32,58,7618,1003,0,64172,52,7,27,14600,26220,-4379,4645,12212
584,78,1389000,32,58,7618,1003,0,64172,41,7,27,14440,26400,-3916,5140,12825
585,78,1389000,32,58,7618,1003,0,64172,58,7,27,14800,25660,-646,4573,10862
586,78,1389000,32,58,7618,1003,0,64172,54,6,27,15160,25740,-160,4514,12576
587,78,1389000,32,58,7618,1003,0,64172,48,6,27,14740,25960,1663,4689,11273
588,78,1389000,32,58,7618,1003,0,64172,75,6,27,14400,26060,6722,4478,9050
589,78,1389000,32,58,7618,1003,0,64172,41,7,27,14360,26420,13673,4510,5445
590,78,1389000,32,58,7618,1003,0,64172,39,6,27,15180,25200,16774,4950,7270
591,78,1389000,32,58,7618,1003,0,64172,58,7,27,14780,25980,17820,4541,5937
592,78,1389000,32,58,7618,1003,0,64172,76,7,27,14500,26660,19649,4656,7525
593,78,1389000,32,58,7618,1003,0,64172,54,6,27,15080,26020,19804,4584,7398
594,78,1389000,32,58,7618,1003,0,64172,77,6,27,13680,19500,20008,8047,9409
595,78,1389000,32,58,7618,1003,0,64172,48,6,27,14660,26580,20443,4971,6748
596,78,1389000,32,58,7618,1003,0,64172,47,6,27,15320,25540,20819,4492,7230
597,78,1389000,32,58,7618,1003,0,64172,75,6,27,14340,26840,24214,4482,6871
598,78,1389000,32,58,7618,1003,0,64172,40,7,27,14500,26400,25619,4245,7292
599,78,1389000,32,58,7618,1003,0,64172,52,7,27,14480,27100,27788,4508,8282
600,79,965000,28,39,6967,497,0,26781,58,7,27,14680,26180,-4436,4436,7414
601,79,965000,28,39,6967,497,0,26781,28,6,27,15040,25420,-3890,4150,9178
602,79,965000,28,39,6967,497,0,26781,3,6,27,15600,17020,-3810,4867,9113
603,79,965000,28,39,6967,497,0,26781,39,6,27,15380,25480,-2766,4852,9155
604,79,965000,28,39,6967,497,0,26781,55,6,27,16920,15840,-1087,5071,9410
605,79,965000,28,39,6967,497,0,26781,54,6,27,15040,25320,-941,4475,9250
606,79,965000,28,39,6967,497,0,26781,48,6,27,14740,25700,-660,4793,9805
607,79,965000,28,39,6967,497,0,26781,47,6,27,15200,25420,-450,4582,10402
608,79,965000,28,39,6967,497,0,26781,40,7,27,14380,25780,763,4433,10649
609,79,965000,28,39,6967,497,0,26781,78,6,27,13940,19320,3988,4489,9944
610,79,965000,28,39,6967,497,0,26781,75,6,27,14580,25880,6222,4344,9690
611,79,965000,28,39,6967,497,0,26781,76,7,27,14640,26080,7601,4503,10012
612,79,965000,28,39,6967,497,0,26781,79,6,27,13500,27140,8409,5101,9233
613,79,965000,28,39,6967,497,0,26781,28,6,27,14880,26020,10161,4237,7633
614,79,965000,28,39,6967,497,0,26781,3,6,27,15600,17500,11330,4426,7541
615,79,965000,28,39,6967,497,0,26781,39,6,27,15240,25800,12067,4652,6974
616,79,965000,28,39,6967,497,0,26781,54,6,27,15020,25900,13514,4596,8574
617,79,965000,28,39,6967,497,0,26781,48,6,27,14700,26520,16191,4276,7139
618,79,965000,28,39,6967,497,0,26781,47,6,27,15160,26060,16547,4463,6802
619,80,42000,6,8,4634,1771,0,9122,40,7,30,14620,25980,-5159,5159,10956
620,80,42000,6,8,4634,1771,0,9122,80,6,30,16880,16140,-3407,4109,12529
621,81,156000,6,13,4162,2074,0,21803,39,6,31,15380,25680,-4347,4347,6690
622,81,156000,6,13,4162,2074,0,21803,38,6,31,14820,26220,-3426,4704,7200
623,81,156000,6,13,4162,2074,0,21803,53,6,31,14680,26360,-199,4510,7197
624,81,156000,6,13,4162,2074,0,21803,39,6,27,15380,25580,7097,3743,6779
625,81,156000,6,13,4162,2074,0,21803,38,6,27,14740,26400,7313,3526,5855
626,81,156000,6,13,4162,2074,0,21803,53,6,27,14760,26180,12507,4141,9296
627,82,287000,10,17,3774,541,0,27888,38,6,27,14880,26080,-3657,3657,6195
628,82,287000,10,17,3774,541,0,27888,39,6,27,15380,25560,-3487,3800,6723
